NÚMERO DE ANEXO,TÍTULO,VOLUMEN DE DESCARGA ANUAL EN M3,VOLUMEN DE DESCARGA DIARIO EN M3,FECHA
0,810056,13140.0,0.0,2022-05-22
1,810072,13140.0,0.0,2022-05-22
2,810079,540.0,0.0,2022-05-22
3,810091,52638.7,0.0,2022-05-22
4,810093,73000.03,0.0,2022-05-22
5,810145,58.4,0.0,2022-05-22
6,810145,375.6,0.0,2022-05-22
7,810145,9515.2,0.0,2022-05-22
8,810145,9264.8,0.0,2022-05-22
9,810147,7300.0,0.0,2022-05-22
10,810154,36000.0,0.0,2022-05-22
11,810218,10000.0,0.0,2022-05-22
12,810218,2000.0,0.0,2022-05-22
13,810218,12000.0,0.0,2022-05-22
14,810224,473040.0,0.0,2022-05-22
15,810231,473040.0,0.0,2022-05-22
16,810233,63145.0,0.0,2022-05-22
17,810235,157680.0,0.0,2022-05-22
18,810238,14965.0,0.0,2022-05-22
19,810324,377775.17,0.0,2022-05-22
20,810324,377775.17,0.0,2022-05-22
21,810324,143992.56,0.0,2022-05-22
22,810327,146000.0,0.0,2022-05-22
23,810409,4204.8,0.0,2022-05-22
24,810565,125000.0,0.0,2022-05-22
25,810576,164000.0,0.0,2022-05-22
26,810675,315360.0,0.0,2022-05-22
27,810700,208415.0,0.0,2022-05-22
28,810899,4715.0,0.0,2022-05-22
29,810901,31536.0,0.0,2022-05-22
30,810913,22089.8,0.0,2022-05-22
31,810913,3858.05,0.0,2022-05-22
32,811057,9211.05,0.0,2022-05-22
33,811057,9211.05,0.0,2022-05-22
34,811064,616844.1,0.0,2022-05-22
35,811271,648000.0,0.0,2022-05-22
36,811294,1200.0,0.0,2022-05-22
37,811309,1277.5,0.0,2022-05-22
38,811622,70080.0,0.0,2022-05-22
39,811632,39420.0,0.0,2022-05-22
40,811690,12000.0,0.0,2022-05-22
41,811699,74737.2,0.0,2022-05-22
42,811740,105485.0,0.0,2022-05-22
43,811812,36500.0,0.0,2022-05-22
44,811812,36500.0,0.0,2022-05-22
45,811815,162.0,0.0,2022-05-22
46,811858,2000.0,0.0,2022-05-22
47,811861,985.5,0.0,2022-05-22
48,811861,1022.0,0.0,2022-05-22
49,811866,32923.0,0.0,2022-05-22
50,811884,5840.0,0.0,2022-05-22
51,811890,15330.0,0.0,2022-05-22
52,811898,730.0,0.0,2022-05-22
53,812372,47815.0,0.0,2022-05-22
54,812402,1201.0,0.0,2022-05-22
55,812410,712.3,0.0,2022-05-22
56,812612,25550.0,0.0,2022-05-22
57,813352,420.0,0.0,2022-05-22
58,813404,473.4,0.0,2022-05-22
59,813995,36500.0,0.0,2022-05-22
60,814020,164250.0,0.0,2022-05-22
61,814024,872285.7,0.0,2022-05-22
62,814025,32850.0,0.0,2022-05-22
63,814032,52978.5,0.0,2022-05-22
64,814038,47300.0,0.0,2022-05-22
65,814043,1533.0,0.0,2022-05-22
66,814153,6080.9,0.0,2022-05-22
67,814153,759.2,0.0,2022-05-22
68,814153,365.0,0.0,2022-05-22
69,814181,70956.0,0.0,2022-05-22
70,814199,30000.0,0.0,2022-05-22
71,814211,255500.0,0.0,2022-05-22
72,814244,68875.5,0.0,2022-05-22
73,814245,101591.36,0.0,2022-05-22
74,814248,1009.15,0.0,2022-05-22
75,814251,63072.0,0.0,2022-05-22
76,814257,123368.18,0.0,2022-05-22
77,814389,3626640.0,0.0,2022-05-22
78,814390,2680560.0,0.0,2022-05-22
79,814446,40204741.3,0.0,2022-05-22
80,814484,41278274.5,0.0,2022-05-22
81,814500,131448.24,0.0,2022-05-22
82,814500,408074.4,0.0,2022-05-22
83,814543,1047.55,0.0,2022-05-22
84,814676,9008.2,0.0,2022-05-22
85,814677,5146.5,0.0,2022-05-22
86,814681,286499.45,0.0,2022-05-22
87,814681,286499.45,0.0,2022-05-22
88,814681,286499.45,0.0,2022-05-22
89,814681,209107.59,0.0,2022-05-22
90,814681,209107.59,0.0,2022-05-22
91,814681,11534.0,0.0,2022-05-22
92,814873,68000.0,0.0,2022-05-22
93,815511,1095.5,0.0,2022-05-22
94,815527,339.45,0.0,2022-05-22
95,815527,87.6,0.0,2022-05-22
96,815527,412.45,0.0,2022-05-22
97,815527,365.0,0.0,2022-05-22
98,815527,367.92,0.0,2022-05-22
99,815527,339.45,0.0,2022-05-22
100,815774,20206.0,0.0,2022-05-22
101,815811,23535.0,0.0,2022-05-22
102,815822,120000.0,0.0,2022-05-22
103,815830,6379.2,0.0,2022-05-22
104,815915,750000.0,0.0,2022-05-22
105,815915,658250.0,0.0,2022-05-22
106,816060,56000.0,0.0,2022-05-22
107,816126,37029.25,0.0,2022-05-22
108,816126,10274.75,0.0,2022-05-22
109,816153,821.25,0.0,2022-05-22
110,816216,42300.0,0.0,2022-05-22
111,816216,4700.0,0.0,2022-05-22
112,816265,1343000.0,0.0,2022-05-22
113,816477,96.0,0.0,2022-05-22
114,816826,18250.0,0.0,2022-05-22
115,816839,21900.0,0.0,2022-05-22
116,816904,96.0,0.0,2022-05-22
117,816996,8340.0,0.0,2022-05-22
118,817077,55636.95,0.0,2022-05-22
119,817077,160.6,0.0,2022-05-22
120,817077,105.12,0.0,2022-05-22
121,817077,54.75,0.0,2022-05-22
122,817077,14.6,0.0,2022-05-22
123,817124,975.07,0.0,2022-05-22
124,817124,975.07,0.0,2022-05-22
125,817124,975.07,0.0,2022-05-22
126,817124,975.07,0.0,2022-05-22
127,817283,2880.0,0.0,2022-05-22
128,817355,62525.0,0.0,2022-05-22
129,817448,6590.0,0.0,2022-05-22
130,817461,493115.0,0.0,2022-05-22
131,817639,58.0,0.0,2022-05-22
132,817683,1071662.21,0.0,2022-05-22
133,817737,2002536.88,0.0,2022-05-22
134,817737,1296444.07,0.0,2022-05-22
135,817814,3784320.0,0.0,2022-05-22
136,817873,157680.07,0.0,2022-05-22
137,817891,634370.0,0.0,2022-05-22
138,817975,2500.0,0.0,2022-05-22
139,818102,445971.32,0.0,2022-05-22
140,818102,56032.0,0.0,2022-05-22
141,818170,240900.0,0.0,2022-05-22
142,818170,36500.0,0.0,2022-05-22
143,818259,90144.0,0.0,2022-05-22
144,818266,58400.0,0.0,2022-05-22
145,818298,14600.0,0.0,2022-05-22
146,818316,10108.8,0.0,2022-05-22
147,818764,489465.0,0.0,2022-05-22
148,818772,31649.0,0.0,2022-05-22
149,818772,14987.2,0.0,2022-05-22
150,818772,21720.8,0.0,2022-05-22
151,818905,1095.0,0.0,2022-05-22
152,818978,315360.0,0.0,2022-05-22
153,819239,2628.0,0.0,2022-05-22
154,819263,191.62,0.0,2022-05-22
155,819371,63841.0,0.0,2022-05-22
156,819435,13227.6,0.0,2022-05-22
157,819435,11563.2,0.0,2022-05-22
158,819479,7300.0,0.0,2022-05-22
159,819489,146.0,0.0,2022-05-22
160,819489,73.0,0.0,2022-05-22
161,819507,109500.0,0.0,2022-05-22
162,819566,50629.15,0.0,2022-05-22
163,819719,40415.72,0.0,2022-05-22
164,819873,303.0,0.0,2022-05-22
165,820893,350000.0,0.0,2022-05-22
166,820908,27740.0,0.0,2022-05-22
167,821012,4726.0,0.0,2022-05-22
168,821012,4726.0,0.0,2022-05-22
169,821019,1277.5,0.0,2022-05-22
170,821082,936.0,0.0,2022-05-22
171,821157,127750.0,0.0,2022-05-22
172,821166,243980.8,0.0,2022-05-22
173,821324,40646.0,0.0,2022-05-22
174,821325,9198.0,0.0,2022-05-22
175,821326,40150.0,0.0,2022-05-22
176,821421,28470.0,0.0,2022-05-22
177,821605,7430.0,0.0,2022-05-22
178,821643,133955.0,0.0,2022-05-22
179,821653,8934.4,0.0,2022-05-22
180,821687,15768.0,0.0,2022-05-22
181,821725,144102.0,0.0,2022-05-22
182,821733,1095.0,0.0,2022-05-22
183,821928,215.0,0.0,2022-05-22
184,821989,15344.6,0.0,2022-05-22
185,821990,34689.6,0.0,2022-05-22
186,822011,252288.0,0.0,2022-05-22
187,822133,10886400.0,0.0,2022-05-22
188,822155,189216.0,0.0,2022-05-22
189,822294,1382.4,0.0,2022-05-22
190,822336,600.0,0.0,2022-05-22
191,822367,684375.0,0.0,2022-05-22
192,822391,252288.0,0.0,2022-05-22
193,822398,95614.01,0.0,2022-05-22
194,822549,8176.0,0.0,2022-05-22
195,822554,8339.93,0.0,2022-05-22
196,822596,9145440.0,0.0,2022-05-22
197,822596,11037600.0,0.0,2022-05-22
198,822747,26891.0,0.0,2022-05-22
199,822781,3000.0,0.0,2022-05-22
200,822792,10080.0,0.0,2022-05-22
201,822808,23652.0,0.0,2022-05-22
202,822808,9460.8,0.0,2022-05-22
203,822820,1797120.0,0.0,2022-05-22
204,822856,1460.0,0.0,2022-05-22
205,822917,341219.52,0.0,2022-05-22
206,822995,388.8,0.0,2022-05-22
207,823066,172.78,0.0,2022-05-22
208,823077,267845.76,0.0,2022-05-22
209,823103,3750.38,0.0,2022-05-22
210,823350,15000.0,0.0,2022-05-22
211,823350,21500.0,0.0,2022-05-22
212,823373,1295014.5,0.0,2022-05-22
213,823373,985.5,0.0,2022-05-22
214,823377,89246.15,0.0,2022-05-22
215,823568,20160.0,0.0,2022-05-22
216,823568,11520.0,0.0,2022-05-22
217,823586,16943.3,0.0,2022-05-22
218,823688,3650.0,0.0,2022-05-22
219,823717,25564.0,0.0,2022-05-22
220,823735,31536.0,0.0,2022-05-22
221,823819,8500.0,0.0,2022-05-22
222,823821,36266.4,0.0,2022-05-22
223,823823,72812.03,0.0,2022-05-22
224,823945,468.0,0.0,2022-05-22
225,823993,1417.24,0.0,2022-05-22
226,824024,1770.25,0.0,2022-05-22
227,824079,1095.0,0.0,2022-05-22
228,824172,67014.0,0.0,2022-05-22
229,824257,5475.0,0.0,2022-05-22
230,824258,2222.3,0.0,2022-05-22
231,824274,315360.0,0.0,2022-05-22
232,824296,300000.0,0.0,2022-05-22
233,824296,300000.0,0.0,2022-05-22
234,824296,300000.0,0.0,2022-05-22
235,824389,448380.0,0.0,2022-05-22
236,824389,202838.0,0.0,2022-05-22
237,824389,122246.0,0.0,2022-05-22
238,824449,16083.36,0.0,2022-05-22
239,824566,36707.9,0.0,2022-05-22
240,824566,36707.9,0.0,2022-05-22
241,824592,95614.68,0.0,2022-05-22
242,824609,6935.0,0.0,2022-05-22
243,824699,15599.0,0.0,2022-05-22
244,824725,16644.0,0.0,2022-05-22
245,824748,31383.6,0.0,2022-05-22
246,824755,668.17,0.0,2022-05-22
247,824755,59.28,0.0,2022-05-22
248,824767,668.3,0.0,2022-05-22
249,824775,18000.0,0.0,2022-05-22
250,824811,540.0,0.0,2022-05-22
251,824960,172199.0,0.0,2022-05-22
252,824982,208560.0,0.0,2022-05-22
253,825161,2838.24,0.0,2022-05-22
254,825163,15137.28,0.0,2022-05-22
255,825163,3784.32,0.0,2022-05-22
256,825173,700.8,0.0,2022-05-22
257,825182,919.8,0.0,2022-05-22
258,825255,32482.08,0.0,2022-05-22
259,825318,26645.0,0.0,2022-05-22
260,825325,90520.0,0.0,2022-05-22
261,825344,471.12,0.0,2022-05-22
262,825344,439.92,0.0,2022-05-22
263,825344,439.92,0.0,2022-05-22
264,825344,583.44,0.0,2022-05-22
265,825344,4.68,0.0,2022-05-22
266,825434,15797.2,0.0,2022-05-22
267,825450,17029.0,0.0,2022-05-22
268,825516,15768.0,0.0,2022-05-22
269,825526,27352.0,0.0,2022-05-22
270,825548,1734.22,0.0,2022-05-22
271,825548,1401.6,0.0,2022-05-22
272,825723,56961.9,0.0,2022-05-22
273,825762,63072.0,0.0,2022-05-22
274,825765,63072.0,0.0,2022-05-22
275,825790,26707.2,0.0,2022-05-22
276,825805,3650.0,0.0,2022-05-22
277,825815,1095.0,0.0,2022-05-22
278,825822,31167.29,0.0,2022-05-22
279,825822,621.0,0.0,2022-05-22
280,825826,2207520.0,0.0,2022-05-22
281,825826,2207520.0,0.0,2022-05-22
282,825826,2207520.0,0.0,2022-05-22
283,825826,674885.0,0.0,2022-05-22
284,825826,674885.0,0.0,2022-05-22
285,825828,24911.25,0.0,2022-05-22
286,825828,37412.5,0.0,2022-05-22
287,825830,2044.0,0.0,2022-05-22
288,825843,97571.8,0.0,2022-05-22
289,825851,11037.6,0.0,2022-05-22
290,825851,11037.6,0.0,2022-05-22
291,825858,3869.0,0.0,2022-05-22
292,825932,16819.2,0.0,2022-05-22
293,825960,418655.0,0.0,2022-05-22
294,825969,129.78,0.0,2022-05-22
295,826006,65481.0,0.0,2022-05-22
296,826018,110000.0,0.0,2022-05-22
297,826049,108.0,0.0,2022-05-22
298,826055,136188.8,0.0,2022-05-22
299,826069,143.86,0.0,2022-05-22
300,826123,46121.4,0.0,2022-05-22
301,826147,1646.88,0.0,2022-05-22
302,826191,7000.92,0.0,2022-05-22
303,826226,26805.6,0.0,2022-05-22
304,826245,8129.28,0.0,2022-05-22
305,826245,2032.32,0.0,2022-05-22
306,826275,14600.0,0.0,2022-05-22
307,826275,529.25,0.0,2022-05-22
308,826278,18000.0,0.0,2022-05-22
309,826278,16320.0,0.0,2022-05-22
310,826278,65280.0,0.0,2022-05-22
311,826345,9308.96,0.0,2022-05-22
312,826359,36500.0,0.0,2022-05-22
313,826382,1058.5,0.0,2022-05-22
314,826384,312.4,0.0,2022-05-22
315,827477,3650.0,0.0,2022-05-22
316,827511,29585.0,0.0,2022-05-22
317,827511,45.0,0.0,2022-05-22
318,827534,2920.0,0.0,2022-05-22
319,827622,374.4,0.0,2022-05-22
320,827689,1825.0,0.0,2022-05-22
321,827691,9300.0,0.0,2022-05-22
322,827778,20000.0,0.0,2022-05-22
323,827805,897.05,0.0,2022-05-22
324,827827,72313.8,0.0,2022-05-22
325,827870,14965.0,0.0,2022-05-22
326,827921,662256.0,0.0,2022-05-22
327,827991,316601.0,0.0,2022-05-22
328,828004,15768.0,0.0,2022-05-22
329,828004,23693.06,0.0,2022-05-22
330,828081,10950.0,0.0,2022-05-22
331,828158,1117.4,0.0,2022-05-22
332,828199,3200.02,0.0,2022-05-22
333,828207,8212.5,0.0,2022-05-22
334,828218,3750.0,0.0,2022-05-22
335,828266,18683.0,0.0,2022-05-22
336,828388,1787.0,0.0,2022-05-22
337,828421,1080.0,0.0,2022-05-22
338,828459,300906.0,0.0,2022-05-22
339,829430,7925.06,0.0,2022-05-22
340,829440,597607.2,0.0,2022-05-22
341,829470,40320.0,0.0,2022-05-22
342,829515,77745.0,0.0,2022-05-22
343,829525,465.0,0.0,2022-05-22
344,829542,1095000.0,0.0,2022-05-22
345,829637,163580.0,0.0,2022-05-22
346,829646,54802.0,0.0,2022-05-22
347,829671,262.08,0.0,2022-05-22
348,829671,524.16,0.0,2022-05-22
349,829671,524.16,0.0,2022-05-22
350,829671,524.16,0.0,2022-05-22
351,829671,524.16,0.0,2022-05-22
352,829671,524.16,0.0,2022-05-22
353,829671,524.16,0.0,2022-05-22
354,829671,524.16,0.0,2022-05-22
355,829671,262.08,0.0,2022-05-22
356,829671,262.08,0.0,2022-05-22
357,829671,262.08,0.0,2022-05-22
358,829679,5475.0,0.0,2022-05-22
359,829718,10787.58,0.0,2022-05-22
360,829736,5256.0,0.0,2022-05-22
361,829771,3395.0,0.0,2022-05-22
362,829807,121180.0,0.0,2022-05-22
363,829813,258458.25,0.0,2022-05-22
364,829853,85000.0,0.0,2022-05-22
365,829877,11352.96,0.0,2022-05-22
366,829922,4320.0,0.0,2022-05-22
367,829942,21900.0,0.0,2022-05-22
368,829977,273.75,0.0,2022-05-22
369,829977,656.8,0.0,2022-05-22
370,829997,1261440.0,0.0,2022-05-22
371,830094,30660.0,0.0,2022-05-22
372,830122,473040.0,0.0,2022-05-22
373,830142,251974.1,0.0,2022-05-22
374,830248,14516.0,0.0,2022-05-22
375,830280,1944.4,0.0,2022-05-22
376,830391,176243.9,0.0,2022-05-22
377,830412,16425.0,0.0,2022-05-22
378,830428,104510.36,0.0,2022-05-22
379,830486,42287.67,0.0,2022-05-22
380,830486,20712.33,0.0,2022-05-22
381,830501,2044.0,0.0,2022-05-22
382,830547,72.0,0.0,2022-05-22
383,830552,13440.0,0.0,2022-05-22
384,831574,108483.0,0.0,2022-05-22
385,831574,108483.0,0.0,2022-05-22
386,831606,2646.0,0.0,2022-05-22
387,831612,48565.0,0.0,2022-05-22
388,831684,23005.0,0.0,2022-05-22
389,831684,13860.0,0.0,2022-05-22
390,831705,17660.16,0.0,2022-05-22
391,831705,3814.42,0.0,2022-05-22
392,831709,28032.0,0.0,2022-05-22
393,831711,730.0,0.0,2022-05-22
394,831732,654.0,0.0,2022-05-22
395,831732,95192.0,0.0,2022-05-22
396,831732,27558.0,0.0,2022-05-22
397,831819,28800.0,0.0,2022-05-22
398,831862,547.5,0.0,2022-05-22
399,831894,1825.0,0.0,2022-05-22
400,831932,5475.0,0.0,2022-05-22
401,831945,119836.8,0.0,2022-05-22
402,831968,7500.75,0.0,2022-05-22
403,831980,3600.0,0.0,2022-05-22
404,831980,360.0,0.0,2022-05-22
405,832014,26174.88,0.0,2022-05-22
406,832076,14.69,0.0,2022-05-22
407,832077,10256.5,0.0,2022-05-22
408,832084,48565.0,0.0,2022-05-22
409,832093,39104.0,0.0,2022-05-22
410,832100,103753.0,0.0,2022-05-22
411,832155,365000.0,0.0,2022-05-22
412,832157,730.0,0.0,2022-05-22
413,832159,85597.0,0.0,2022-05-22
414,832161,6000.0,0.0,2022-05-22
415,832178,315504.0,0.0,2022-05-22
416,832246,51403.68,0.0,2022-05-22
417,832246,4730.4,0.0,2022-05-22
418,832249,20440.0,0.0,2022-05-22
419,832301,629.0,0.0,2022-05-22
420,832301,1266.08,0.0,2022-05-22
421,832301,2077.0,0.0,2022-05-22
422,832301,797.2,0.0,2022-05-22
423,832316,378.0,0.0,2022-05-22
424,832328,3650.0,0.0,2022-05-22
425,832337,1825.0,0.0,2022-05-22
426,832365,25550.0,0.0,2022-05-22
427,832380,20889.0,0.0,2022-05-22
428,832441,47304.0,0.0,2022-05-22
429,832455,273750.0,0.0,2022-05-22
430,832479,102576.0,0.0,2022-05-22
431,832482,27740.0,0.0,2022-05-22
432,832524,43114.0,0.0,2022-05-22
433,832525,63072.0,0.0,2022-05-22
434,832538,2700.0,0.0,2022-05-22
435,832541,8830.08,0.0,2022-05-22
436,832544,34410.0,0.0,2022-05-22
437,832559,378505.0,0.0,2022-05-22
438,832573,220825.0,0.0,2022-05-22
439,832576,1597.0,0.0,2022-05-22
440,832576,1591.0,0.0,2022-05-22
441,832576,1672.0,0.0,2022-05-22
442,832588,7300.0,0.0,2022-05-22
443,832648,32850.0,0.0,2022-05-22
444,832667,42417.38,0.0,2022-05-22
445,832672,2044.0,0.0,2022-05-22
446,832674,3328.8,0.0,2022-05-22
447,832675,3518.6,0.0,2022-05-22
448,832676,5996.0,0.0,2022-05-22
449,832681,1156.0,0.0,2022-05-22
450,832694,94900.0,0.0,2022-05-22
451,832711,2920.0,0.0,2022-05-22
452,832712,4657.4,0.0,2022-05-22
453,832717,200.0,0.0,2022-05-22
454,832721,50457.6,0.0,2022-05-22
455,832737,710000.0,0.0,2022-05-22
456,832765,189216.0,0.0,2022-05-22
457,832810,3060.0,0.0,2022-05-22
458,832810,153.0,0.0,2022-05-22
459,832835,42368.63,0.0,2022-05-22
460,832835,7650.0,0.0,2022-05-22
461,832842,1496.5,0.0,2022-05-22
462,832851,26280.0,0.0,2022-05-22
463,832852,2191.0,0.0,2022-05-22
464,832854,8000.0,0.0,2022-05-22
465,832922,1513655.0,0.0,2022-05-22
466,832960,21024.0,0.0,2022-05-22
467,832960,212061.6,0.0,2022-05-22
468,833062,262.9,0.0,2022-05-22
469,833133,73000.0,0.0,2022-05-22
470,833160,3255.8,0.0,2022-05-22
471,833189,94418.2,0.0,2022-05-22
472,833226,70868.4,0.0,2022-05-22
473,833279,28022.4,0.0,2022-05-22
474,833310,350400.0,0.0,2022-05-22
475,833350,1277.5,0.0,2022-05-22
476,833432,9260.16,0.0,2022-05-22
477,833446,17100.25,0.0,2022-05-22
478,833459,162425.0,0.0,2022-05-22
479,833469,1825.0,0.0,2022-05-22
480,833514,2698.0,0.0,2022-05-22
481,833519,76285.0,0.0,2022-05-22
482,833524,347005.0,0.0,2022-05-22
483,833526,30200.0,0.0,2022-05-22
484,833527,730.0,0.0,2022-05-22
485,833549,2467.4,0.0,2022-05-22
486,833566,3827.0,0.0,2022-05-22
487,833646,1981.95,0.0,2022-05-22
488,833667,6467.8,0.0,2022-05-22
489,833674,27375.0,0.0,2022-05-22
490,833698,115851.0,0.0,2022-05-22
491,833698,57903.6,0.0,2022-05-22
492,833698,984448.8,0.0,2022-05-22
493,833720,219000.0,0.0,2022-05-22
494,833727,2031.0,0.0,2022-05-22
495,833743,39600.0,0.0,2022-05-22
496,833743,36391.4,0.0,2022-05-22
497,833745,31536.0,0.0,2022-05-22
498,833748,615.0,0.0,2022-05-22
499,833757,7150.35,0.0,2022-05-22
500,833793,8000.0,0.0,2022-05-22
501,833794,876.0,0.0,2022-05-22
502,833796,702.63,0.0,2022-05-22
503,833796,702.63,0.0,2022-05-22
504,833796,702.63,0.0,2022-05-22
505,833800,12775.0,0.0,2022-05-22
506,833822,109500.0,0.0,2022-05-22
507,833828,2456.0,0.0,2022-05-22
508,833837,89246.15,0.0,2022-05-22
509,833839,6232.0,0.0,2022-05-22
510,833853,133590.0,0.0,2022-05-22
511,833869,28252.0,0.0,2022-05-22
512,833870,14132.0,0.0,2022-05-22
513,833873,346000.0,0.0,2022-05-22
514,833874,10710.0,0.0,2022-05-22
515,833874,10710.0,0.0,2022-05-22
516,833891,625.0,0.0,2022-05-22
517,833904,2000.0,0.0,2022-05-22
518,833906,3591.6,0.0,2022-05-22
519,833921,1314.0,0.0,2022-05-22
520,833926,1416.2,0.0,2022-05-22
521,833929,5802624.0,0.0,2022-05-22
522,833936,315504.0,0.0,2022-05-22
523,833940,69.12,0.0,2022-05-22
524,833940,7558.2,0.0,2022-05-22
525,833942,105.6,0.0,2022-05-22
526,833957,20388.9,0.0,2022-05-22
527,833978,31536.0,0.0,2022-05-22
528,833978,252288.0,0.0,2022-05-22
529,833978,31536.0,0.0,2022-05-22
530,833979,2250.0,0.0,2022-05-22
531,833985,110230.0,0.0,2022-05-22
532,833996,14685.0,0.0,2022-05-22
533,834008,25550.0,0.0,2022-05-22
534,834028,112830.0,0.0,2022-05-22
535,834032,22593.0,0.0,2022-05-22
536,834033,220752.0,0.0,2022-05-22
537,834037,315360.0,0.0,2022-05-22
538,834065,210240.0,0.0,2022-05-22
539,834103,1971.6,0.0,2022-05-22
540,834110,224000.0,0.0,2022-05-22
541,834123,37.32,0.0,2022-05-22
542,834131,4000.0,0.0,2022-05-22
543,834131,71.51,0.0,2022-05-22
544,834151,112.64,0.0,2022-05-22
545,834151,2628.0,0.0,2022-05-22
546,834173,630720.0,0.0,2022-05-22
547,834175,16500.0,0.0,2022-05-22
548,834179,73912.0,0.0,2022-05-22
549,834181,31536.0,0.0,2022-05-22
550,834188,46178.0,0.0,2022-05-22
551,834219,47944.0,0.0,2022-05-22
552,834219,16370.0,0.0,2022-05-22
553,834236,59604.0,0.0,2022-05-22
554,834237,31536.0,0.0,2022-05-22
555,834254,5621.0,0.0,2022-05-22
556,834254,5621.0,0.0,2022-05-22
557,834259,473040.0,0.0,2022-05-22
558,834259,220752.0,0.0,2022-05-22
559,834262,157680.0,0.0,2022-05-22
560,834262,157680.0,0.0,2022-05-22
561,834262,946080.0,0.0,2022-05-22
562,834291,39912.6,0.0,2022-05-22
563,834317,13245.0,0.0,2022-05-22
564,834320,4416.0,0.0,2022-05-22
565,834399,74737.2,0.0,2022-05-22
566,834405,47304.0,0.0,2022-05-22
567,834447,545572.8,0.0,2022-05-22
568,834447,1610333.3,0.0,2022-05-22
569,834447,1610333.3,0.0,2022-05-22
570,834447,1610333.3,0.0,2022-05-22
571,834457,2838240.0,0.0,2022-05-22
572,834463,80000.0,0.0,2022-05-22
573,834466,343010.21,0.0,2022-05-22
574,834483,15680.0,0.0,2022-05-22
575,834483,67264.0,0.0,2022-05-22
576,834488,112000.0,0.0,2022-05-22
577,834488,95360.0,0.0,2022-05-22
578,834489,114000.0,0.0,2022-05-22
579,834512,3341940.0,0.0,2022-05-22
580,835520,26599.9,0.0,2022-05-22
581,835522,367606.0,0.0,2022-05-22
582,835522,40845.0,0.0,2022-05-22
583,835573,9000.0,0.0,2022-05-22
584,835607,646561.29,0.0,2022-05-22
585,835609,9056.7,0.0,2022-05-22
586,835609,37686.32,0.0,2022-05-22
587,835660,16560.58,0.0,2022-05-22
588,835668,3400.0,0.0,2022-05-22
589,835744,2401.7,0.0,2022-05-22
590,835744,15529.8,0.0,2022-05-22
591,835749,200000.0,0.0,2022-05-22
592,835778,96.0,0.0,2022-05-22
593,835779,93.6,0.0,2022-05-22
594,835781,37000.0,0.0,2022-05-22
595,835782,9855.0,0.0,2022-05-22
596,835783,788400.0,0.0,2022-05-22
597,835784,40000.0,0.0,2022-05-22
598,835820,1460.0,0.0,2022-05-22
599,835833,10512.0,0.0,2022-05-22
600,835837,42048.0,0.0,2022-05-22
601,835842,540853.85,0.0,2022-05-22
602,835883,1825.0,0.0,2022-05-22
603,835910,11352.96,0.0,2022-05-22
604,835931,775503.36,0.0,2022-05-22
605,835945,735.84,0.0,2022-05-22
606,835957,35572.6,0.0,2022-05-22
607,835958,1843.25,0.0,2022-05-22
608,835959,100.0,0.0,2022-05-22
609,836023,267866.78,0.0,2022-05-22
610,836026,1500.0,0.0,2022-05-22
611,836029,21444.48,0.0,2022-05-22
612,836030,4793.47,0.0,2022-05-22
613,836048,29991.32,0.0,2022-05-22
614,836079,1120.0,0.0,2022-05-22
615,836083,500.0,0.0,2022-05-22
616,836085,173375.0,0.0,2022-05-22
617,836088,14565.0,0.0,2022-05-22
618,836095,836580.0,0.0,2022-05-22
619,836116,6092.29,0.0,2022-05-22
620,836119,3412.0,0.0,2022-05-22
621,836145,94535.0,0.0,2022-05-22
622,836186,3600.0,0.0,2022-05-22
623,836187,87600.0,0.0,2022-05-22
624,836189,49000.0,0.0,2022-05-22
625,836195,157680.0,0.0,2022-05-22
626,836265,170283.45,0.0,2022-05-22
627,836300,200000.0,0.0,2022-05-22
628,836302,6000.0,0.0,2022-05-22
629,836363,1164.0,0.0,2022-05-22
630,836378,176256.0,0.0,2022-05-22
631,836383,94608.0,0.0,2022-05-22
632,836388,82125.0,0.0,2022-05-22
633,836401,80000.0,0.0,2022-05-22
634,836457,10220.0,0.0,2022-05-22
635,836495,730.0,0.0,2022-05-22
636,836498,63072.0,0.0,2022-05-22
637,836503,173448.0,0.0,2022-05-22
638,836503,5475.0,0.0,2022-05-22
639,836503,1481.9,0.0,2022-05-22
640,836503,94608.0,0.0,2022-05-22
641,836506,31536.0,0.0,2022-05-22
642,836535,22265.0,0.0,2022-05-22
643,836595,697.15,0.0,2022-05-22
644,836614,252288.0,0.0,2022-05-22
645,836627,438000.0,0.0,2022-05-22
646,836695,4380.0,0.0,2022-05-22
647,836695,26490.0,0.0,2022-05-22
648,836711,275.0,0.0,2022-05-22
649,836711,275.0,0.0,2022-05-22
650,836711,275.0,0.0,2022-05-22
651,836711,275.0,0.0,2022-05-22
652,836711,275.0,0.0,2022-05-22
653,836711,275.0,0.0,2022-05-22
654,836711,275.0,0.0,2022-05-22
655,836711,275.0,0.0,2022-05-22
656,836711,280.0,0.0,2022-05-22
657,836735,1114.29,0.0,2022-05-22
658,836756,14600.0,0.0,2022-05-22
659,836756,32850.0,0.0,2022-05-22
660,836758,28754.0,0.0,2022-05-22
661,836758,7194.0,0.0,2022-05-22
662,836760,94535.0,0.0,2022-05-22
663,836763,876.0,0.0,2022-05-22
664,836781,401760.0,0.0,2022-05-22
665,836804,8000.0,0.0,2022-05-22
666,836907,61540.0,0.0,2022-05-22
